    0.11944E+00    0.17894E+02    0.59110E+01
    0.12425E+00    0.17183E+02    0.59953E+01
    0.12906E+00    0.16584E+02    0.60763E+01
    0.13387E+00    0.16491E+02    0.61557E+01
    0.13868E+00    0.16664E+02    0.62353E+01
    0.14349E+00    0.17840E+02    0.63168E+01
    0.14830E+00    0.15367E+02    0.63955E+01
    0.15311E+00    0.14482E+02    0.64675E+01
    0.15792E+00    0.13691E+02    0.65337E+01
    0.16273E+00    0.17702E+02    0.66073E+01
    0.16754E+00    0.21983E+02    0.67038E+01
    0.17234E+00    0.25645E+02    0.68182E+01
    0.17715E+00    0.28828E+02    0.69482E+01
    0.18196E+00    0.30620E+02    0.71055E+01
    0.18677E+00    0.29247E+02    0.72444E+01
    0.19158E+00    0.29888E+02    0.73881E+01
    0.19639E+00    0.29092E+02    0.75300E+01
    0.20120E+00    0.27479E+02    0.76705E+01
    0.20601E+00    0.20833E+02    0.77854E+01
    0.21082E+00    0.25144E+02    0.78789E+01
    0.21563E+00    0.25929E+02    0.79844E+01
    0.22044E+00    0.29076E+02    0.81190E+01
    0.22525E+00    0.31237E+02    0.82689E+01
    0.23006E+00    0.29648E+02    0.84149E+01
    0.23487E+00    0.31023E+02    0.85595E+01
    0.23968E+00    0.30903E+02    0.87081E+01
    0.24449E+00    0.30593E+02    0.88557E+01
    0.24930E+00    0.32417E+02    0.90050E+01
    0.25411E+00    0.38284E+02    0.91778E+01
    0.25892E+00    0.39673E+02    0.93672E+01
    0.26373E+00    0.39260E+02    0.95693E+01
    0.26854E+00    0.41424E+02    0.97564E+01
    0.27335E+00    0.38190E+02    0.99431E+01
    0.27816E+00    0.39676E+02    0.10136E+02
    0.28297E+00    0.41138E+02    0.10330E+02
    0.28778E+00    0.44172E+02    0.10535E+02
    0.29259E+00    0.46290E+02    0.10757E+02
    0.29739E+00    0.44593E+02    0.10980E+02
    0.30220E+00    0.38801E+02    0.11178E+02
    0.30701E+00    0.37056E+02    0.11365E+02
    0.31182E+00    0.38256E+02    0.11543E+02
    0.31663E+00    0.39257E+02    0.11731E+02
    0.32144E+00    0.36411E+02    0.11912E+02
    0.32625E+00    0.36800E+02    0.12085E+02
    0.33106E+00    0.38776E+02    0.12268E+02
    0.33587E+00    0.42913E+02    0.12470E+02
    0.34068E+00    0.38258E+02    0.12661E+02
    0.34549E+00    0.38060E+02    0.12843E+02
    0.35030E+00    0.36641E+02    0.13028E+02
    0.35511E+00    0.34920E+02    0.13198E+02
    0.35992E+00    0.35067E+02    0.13366E+02
    0.36473E+00    0.39150E+02    0.13551E+02
    0.36954E+00    0.33340E+02    0.13720E+02
    0.37435E+00    0.43558E+02    0.13892E+02
    0.37916E+00    0.34908E+02    0.14066E+02
    0.38397E+00    0.72939E+02    0.14240E+02
    0.38878E+00    0.29801E+02    0.14463E+02
    0.39359E+00    0.21968E+02    0.14591E+02
    0.39840E+00    0.14310E+02    0.14672E+02
    0.40321E+00    0.19919E+02    0.14755E+02
    0.40802E+00    0.72667E+02    0.14900E+02
    0.41283E+00    0.28324E+02    0.15046E+02
    0.41764E+00    0.30299E+02    0.15183E+02
    0.42244E+00    0.17735E+02    0.15282E+02
    0.42725E+00    0.16504E+02    0.15366E+02
    0.43206E+00    0.14887E+02    0.15441E+02
    0.43687E+00    0.13823E+02    0.15509E+02
