   0.5300000000E+03  -0.2041189765E+02  -0.2041363634E+02   0.1738689136E-02   0.5585713790E+03
   0.5400000000E+03  -0.2041189765E+02  -0.2041362760E+02   0.1729952554E-02   0.5682802459E+03
   0.5500000000E+03  -0.2041189765E+02  -0.2041361511E+02   0.1717462278E-02   0.5775015053E+03
   0.5600000000E+03  -0.2041189765E+02  -0.2041359889E+02   0.1701239106E-02   0.5862194606E+03
   0.5700000000E+03  -0.2041189765E+02  -0.2041357897E+02   0.1681321058E-02   0.5944199118E+03
   0.5800000000E+03  -0.2041189764E+02  -0.2041355541E+02   0.1657763622E-02   0.6020902154E+03
   0.5900000000E+03  -0.2041189764E+02  -0.2041352828E+02   0.1630639916E-02   0.6092193407E+03
   0.6000000000E+03  -0.2041189763E+02  -0.2041349768E+02   0.1600040753E-02   0.6157979203E+03
   0.6100000000E+03  -0.2041189763E+02  -0.2041346370E+02   0.1566074625E-02   0.6218182965E+03
   0.6200000000E+03  -0.2041189762E+02  -0.2041342649E+02   0.1528867579E-02   0.6272745611E+03
   0.6300000000E+03  -0.2041189761E+02  -0.2041338617E+02   0.1488562990E-02   0.6321625904E+03
   0.6400000000E+03  -0.2041189760E+02  -0.2041334292E+02   0.1445321240E-02   0.6364800723E+03
   0.6500000000E+03  -0.2041189759E+02  -0.2041329691E+02   0.1399319272E-02   0.6402265284E+03
   0.6600000000E+03  -0.2041189758E+02  -0.2041324833E+02   0.1350750049E-02   0.6434033275E+03
   0.6700000000E+03  -0.2041189757E+02  -0.2041319739E+02   0.1299821892E-02   0.6460136928E+03
   0.6800000000E+03  -0.2041189755E+02  -0.2041314431E+02   0.1246757710E-02   0.6480627010E+03
   0.6900000000E+03  -0.2041189754E+02  -0.2041308933E+02   0.1191794116E-02   0.6495572732E+03
   0.7000000000E+03  -0.2041189752E+02  -0.2041303270E+02   0.1135180441E-02   0.6505061588E+03
   0.7100000000E+03  -0.2041189751E+02  -0.2041297468E+02   0.1077177630E-02   0.6509199096E+03
   0.7200000000E+03  -0.2041189749E+02  -0.2041291555E+02   0.1018057043E-02   0.6508108472E+03
   0.7300000000E+03  -0.2041189747E+02  -0.2041285557E+02   0.9580991559E-03   0.6501930207E+03
   0.7400000000E+03  -0.2041189745E+02  -0.2041279505E+02   0.8975921668E-03   0.6490821569E+03
   0.7500000000E+03  -0.2041189744E+02  -0.2041273427E+02   0.8368305202E-03   0.6474956017E+03
   0.7600000000E+03  -0.2041189742E+02  -0.2041267353E+02   0.7761133510E-03   0.6454522531E+03
   0.7700000000E+03  -0.2041189740E+02  -0.2041261314E+02   0.7157428614E-03   0.6429724873E+03
   0.7800000000E+03  -0.2041189738E+02  -0.2041255340E+02   0.6560226396E-03   0.6400780754E+03
   0.7900000000E+03  -0.2041189736E+02  -0.2041249462E+02   0.5972559313E-03   0.6367920942E+03
   0.8000000000E+03  -0.2041189734E+02  -0.2041243709E+02   0.5397438757E-03   0.6331388288E+03
   0.8100000000E+03  -0.2041189733E+02  -0.2041238111E+02   0.4837837195E-03   0.6291436688E+03
   0.8200000000E+03  -0.2041189731E+02  -0.2041232698E+02   0.4296670204E-03   0.6248329990E+03
   0.8300000000E+03  -0.2041189729E+02  -0.2041227497E+02   0.3776778562E-03   0.6202340835E+03
   0.8400000000E+03  -0.2041189728E+02  -0.2041222537E+02   0.3280910515E-03   0.6153749452E+03
   0.8500000000E+03  -0.2041189726E+02  -0.2041217843E+02   0.2811704381E-03   0.6102842414E+03
   0.8600000000E+03  -0.2041189725E+02  -0.2041213441E+02   0.2371671622E-03   0.6049911346E+03
   0.8700000000E+03  -0.2041189723E+02  -0.2041209355E+02   0.1963180541E-03   0.5995251617E+03
   0.8800000000E+03  -0.2041189722E+02  -0.2041205606E+02   0.1588440730E-03   0.5939161000E+03
   0.8900000000E+03  -0.2041189721E+02  -0.2041202216E+02   0.1249488424E-03   0.5881938320E+03
   0.9000000000E+03  -0.2041189720E+02  -0.2041199202E+02   0.9481728760E-04   0.5823882105E+03
   0.9100000000E+03  -0.2041189719E+02  -0.2041196580E+02   0.6861438915E-04   0.5765289225E+03
   0.9200000000E+03  -0.2041189718E+02  -0.2041194362E+02   0.4643966670E-04   0.5706450542E+03
   0.9300000000E+03  -0.2041189722E+02  -0.2041192568E+02   0.2846556111E-04   0.5647656127E+03
   0.9400000000E+03  -0.2041189724E+02  -0.2041191207E+02   0.1483718149E-04   0.5589193482E+03
   0.9500000000E+03  -0.2041189723E+02  -0.2041190276E+02   0.5534023028E-05   0.5531336783E+03
   0.9600000000E+03  -0.2041189728E+02  -0.2041189797E+02   0.6981526490E-06   0.5474358148E+03
   0.9700000000E+03  -0.2041189732E+02  -0.2041189779E+02   0.4667447440E-06   0.5418527430E+03
   0.9800000000E+03  -0.2041189735E+02  -0.2041190214E+02   0.4798903002E-05   0.5364100967E+03
   0.9900000000E+03  -0.2041189737E+02  -0.2041191090E+02   0.1352389775E-04   0.5311314065E+03
   0.1000000000E+04  -0.2041189746E+02  -0.2041192401E+02   0.2655214157E-04   0.5260387106E+03
   0.1010000000E+04  -0.2041189749E+02  -0.2041194138E+02   0.4388900566E-04   0.5211532163E+03
   0.1020000000E+04  -0.2041189751E+02  -0.2041196293E+02   0.6541282851E-04   0.5164945614E+03
   0.1030000000E+04  -0.2041189763E+02  -0.2041198867E+02   0.9103523493E-04   0.5120810916E+03
   0.1040000000E+04  -0.2041189764E+02  -0.2041201828E+02   0.1206389488E-03   0.5079297483E+03
   0.1050000000E+04  -0.2041189766E+02  -0.2041205169E+02   0.1540291980E-03   0.5040556734E+03
   0.1060000000E+04  -0.2041189767E+02  -0.2041208869E+02   0.1910230531E-03   0.5004723629E+03
   0.1070000000E+04  -0.2041189768E+02  -0.2041212910E+02   0.2314195032E-03   0.4971916372E+03
   0.1080000000E+04  -0.2041189770E+02  -0.2041217270E+02   0.2749998881E-03   0.4942236165E+03
   0.1090000000E+04  -0.2041189771E+02  -0.2041221924E+02   0.3215295165E-03   0.4915767051E+03
   0.1100000000E+04  -0.2041189773E+02  -0.2041226849E+02   0.3707591615E-03   0.4892575867E+03
   0.1110000000E+04  -0.2041189775E+02  -0.2041232017E+02   0.4224266600E-03   0.4872712278E+03
   0.1120000000E+04  -0.2041189776E+02  -0.2041237402E+02   0.4762586550E-03   0.4856208915E+03
   0.1130000000E+04  -0.2041189778E+02  -0.2041242975E+02   0.5319722834E-03   0.4843081592E+03
   0.1140000000E+04  -0.2041189780E+02  -0.2041248708E+02   0.5892769791E-03   0.4833329616E+03
   0.1150000000E+04  -0.2041189782E+02  -0.2041254570E+02   0.6478762364E-03   0.4826936176E+03
   0.1160000000E+04  -0.2041189784E+02  -0.2041260531E+02   0.7074694247E-03   0.4823868807E+03
   0.1170000000E+04  -0.2041189786E+02  -0.2041266561E+02   0.7677535622E-03   0.4824079927E+03
   0.1180000000E+04  -0.2041189788E+02  -0.2041272630E+02   0.8284250937E-03   0.4827507446E+03
   0.1190000000E+04  -0.2041189790E+02  -0.2041278708E+02   0.8891816157E-03   0.4834075427E+03
   0.1200000000E+04  -0.2041189791E+02  -0.2041284764E+02   0.9497235708E-03   0.4843694808E+03
   0.1210000000E+04  -0.2041189793E+02  -0.2041290769E+02   0.1009755874E-02   0.4856264172E+03
   0.1220000000E+04  -0.2041189795E+02  -0.2041296694E+02   0.1068989479E-02   0.4871670557E+03
   0.1230000000E+04  -0.2041189797E+02  -0.2041302511E+02   0.1127142868E-02   0.4889790309E+03
   0.1240000000E+04  -0.2041189798E+02  -0.2041308193E+02   0.1183943452E-02   0.4910489958E+03
   0.1250000000E+04  -0.2041189800E+02  -0.2041313713E+02   0.1239128883E-02   0.4933627119E+03
   0.1260000000E+04  -0.2041189801E+02  -0.2041319046E+02   0.1292448272E-02   0.4959051420E+03
   0.1270000000E+04  -0.2041189803E+02  -0.2041324169E+02   0.1343663299E-02   0.4986605425E+03
   0.1280000000E+04  -0.2041189804E+02  -0.2041329059E+02   0.1392549217E-02   0.5016125578E+03
   0.1290000000E+04  -0.2041189805E+02  -0.2041333695E+02   0.1438895752E-02   0.5047443140E+03
   0.1300000000E+04  -0.2041189807E+02  -0.2041338057E+02   0.1482507884E-02   0.5080385124E+03
   0.1310000000E+04  -0.2041189808E+02  -0.2041342128E+02   0.1523206526E-02   0.5114775215E+03
   0.1320000000E+04  -0.2041189809E+02  -0.2041345891E+02   0.1560829084E-02   0.5150434679E+03
   0.1330000000E+04  -0.2041189809E+02  -0.2041349332E+02   0.1595229907E-02   0.5187183255E+03
   0.1340000000E+04  -0.2041189810E+02  -0.2041352438E+02   0.1626280634E-02   0.5224840017E+03
   0.1350000000E+04  -0.2041189811E+02  -0.2041355198E+02   0.1653870429E-02   0.5263224212E+03
   0.1360000000E+04  -0.2041189811E+02  -0.2041357602E+02   0.1677906116E-02   0.5302156073E+03
   0.1370000000E+04  -0.2041189811E+02  -0.2041359643E+02   0.1698312217E-02   0.5341457584E+03
   0.1380000000E+04  -0.2041189812E+02  -0.2041361315E+02   0.1715030890E-02   0.5380953229E+03
   0.1390000000E+04  -0.2041189812E+02  -0.2041362614E+02   0.1728021782E-02   0.5420470683E+03
   0.1400000000E+04  -0.2041189812E+02  -0.2041363538E+02   0.1737261799E-02   0.5459841475E+03
   0.1410000000E+04  -0.2041189812E+02  -0.2041364086E+02   0.1742744792E-02   0.5498901610E+03
   0.1420000000E+04  -0.2041189812E+02  -0.2041364260E+02   0.1744481173E-02   0.5537492135E+03
   0.1430000000E+04  -0.2041189811E+02  -0.2041364061E+02   0.1742497464E-02   0.5575459679E+03
   0.1440000000E+04  -0.2041189811E+02  -0.2041363495E+02   0.1736835782E-02   0.5612656936E+03
   0.1450000000E+04  -0.2041189811E+02  -0.2041362566E+02   0.1727553273E-02   0.5648943107E+03
   0.1460000000E+04  -0.2041189810E+02  -0.2041361282E+02   0.1714721492E-02   0.5684184298E+03
   0.1470000000E+04  -0.2041189810E+02  -0.2041359652E+02   0.1698425744E-02   0.5718253875E+03
   0.1480000000E+04  -0.2041189809E+02  -0.2041357685E+02   0.1678764379E-02   0.5751032771E+03
   0.1490000000E+04  -0.2041189808E+02  -0.2041355393E+02   0.1655848069E-02   0.5782409756E+03
   0.1500000000E+04  -0.2041189807E+02  -0.2041352787E+02   0.1629799041E-02   0.5812281657E+03
   0.1510000000E+04  -0.2041189806E+02  -0.2041349882E+02   0.1600750306E-02   0.5840553542E+03
   0.1520000000E+04  -0.2041189806E+02  -0.2041346690E+02   0.1568844854E-02   0.5867138865E+03
   0.1530000000E+04  -0.2041189805E+02  -0.2041343228E+02   0.1534234853E-02   0.5891959566E+03
   0.1540000000E+04  -0.2041189804E+02  -0.2041339512E+02   0.1497080829E-02   0.5914946144E+03
   0.1550000000E+04  -0.2041189802E+02  -0.2041335558E+02   0.1457550847E-02   0.5936037680E+03
   0.1560000000E+04  -0.2041189801E+02  -0.2041331383E+02   0.1415819695E-02   0.5955181841E+03
   0.1570000000E+04  -0.2041189800E+02  -0.2041327007E+02   0.1372068067E-02   0.5972334839E+03
   0.1580000000E+04  -0.2041189799E+02  -0.2041322447E+02   0.1326481772E-02   0.5987461370E+03
   0.1590000000E+04  -0.2041189798E+02  -0.2041317723E+02   0.1279250887E-02   0.6000534516E+03
   0.1600000000E+04  -0.2041189797E+02  -0.2041312854E+02   0.1230569009E-02   0.6011535619E+03
   0.1610000000E+04  -0.2041189795E+02  -0.2041307859E+02   0.1180632513E-02   0.6020454139E+03
   0.1620000000E+04  -0.2041189794E+02  -0.2041302758E+02   0.1129639752E-02   0.6027287482E+03
   0.1630000000E+04  -0.2041189793E+02  -0.2041297572E+02   0.1077790344E-02   0.6032040801E+03
   0.1640000000E+04  -0.2041189792E+02  -0.2041292320E+02   0.1025284456E-02   0.6034726788E+03
   0.1650000000E+04  -0.2041189791E+02  -0.2041287023E+02   0.9723221103E-03   0.6035365437E+03
   0.1660000000E+04  -0.2041189789E+02  -0.2041281700E+02   0.9191025255E-03   0.6033983800E+03
   0.1670000000E+04  -0.2041189788E+02  -0.2041276370E+02   0.8658234655E-03   0.6030615716E+03
   0.1680000000E+04  -0.2041189787E+02  -0.2041271055E+02   0.8126806242E-03   0.6025301539E+03
   0.1690000000E+04  -0.2041189786E+02  -0.2041265772E+02   0.7598670311E-03   0.6018087844E+03
   0.1700000000E+04  -0.2041189785E+02  -0.2041260542E+02   0.7075724833E-03   0.6009027124E+03
   0.1710000000E+04  -0.2041189783E+02  -0.2041255382E+02   0.6559830041E-03   0.5998177485E+03
   0.1720000000E+04  -0.2041189782E+02  -0.2041250310E+02   0.6052803263E-03   0.5985602322E+03
   0.1730000000E+04  -0.2041189781E+02  -0.2041245345E+02   0.5556414025E-03   0.5971369995E+03
   0.1740000000E+04  -0.2041189780E+02  -0.2041240504E+02   0.5072379408E-03   0.5955553499E+03
   0.1750000000E+04  -0.2041189779E+02  -0.2041235803E+02   0.4602359659E-03   0.5938230129E+03
   0.1760000000E+04  -0.2041189778E+02  -0.2041231258E+02   0.4147954062E-03   0.5919481136E+03
   0.1770000000E+04  -0.2041189778E+02  -0.2041226884E+02   0.3710697054E-03   0.5899391393E+03
   0.1780000000E+04  -0.2041189777E+02  -0.2041222697E+02   0.3292054588E-03   0.5878049047E+03
   0.1790000000E+04  -0.2041189776E+02  -0.2041218710E+02   0.2893420741E-03   0.5855545177E+03
   0.1800000000E+04  -0.2041189775E+02  -0.2041214936E+02   0.2516114550E-03   0.5831973452E+03
   0.1810000000E+04  -0.2041189774E+02  -0.2041211388E+02   0.2161377094E-03   0.5807429791E+03
   0.1820000000E+04  -0.2041189774E+02  -0.2041208077E+02   0.1830368793E-03   0.5782012018E+03
   0.1830000000E+04  -0.2041189773E+02  -0.2041205015E+02   0.1524166931E-03   0.5755819530E+03
   0.1840000000E+04  -0.2041189773E+02  -0.2041202210E+02   0.1243763399E-03   0.5728952961E+03
   0.1850000000E+04  -0.2041189772E+02  -0.2041199673E+02   0.9900626526E-04   0.5701513850E+03
   0.1860000000E+04  -0.2041189772E+02  -0.2041197410E+02   0.7638798703E-04   0.5673604320E+03
   0.1870000000E+04  -0.2041189771E+02  -0.2041195425E+02   0.5654197962E-04   0.5645325006E+03
   0.1880000000E+04  -0.2041189776E+02  -0.2041193734E+02   0.3958254918E-04   0.5616778235E+03
   0.1890000000E+04  -0.2041189778E+02  -0.2041192340E+02   0.2562037518E-04   0.5588067858E+03
   0.1900000000E+04  -0.2041189780E+02  -0.2041191246E+02   0.1466733131E-04   0.5559295944E+03
   0.1910000000E+04  -0.2041189779E+02  -0.2041190446E+02   0.6672665042E-05   0.5530560764E+03
   0.1920000000E+04  -0.2041189784E+02  -0.2041189958E+02   0.1738102826E-05   0.5501961885E+03
   0.1930000000E+04  -0.2041189789E+02  -0.2041189789E+02   0.2463299070E-08   0.5473601337E+03
   0.1940000000E+04  -0.2041189792E+02  -0.2041189941E+02   0.1482731609E-05   0.5445579608E+03
   0.1950000000E+04  -0.2041189795E+02  -0.2041190404E+02   0.6087879829E-05   0.5417992203E+03
   0.1960000000E+04  -0.2041189798E+02  -0.2041191165E+02   0.1367211454E-04   0.5390928014E+03
   0.1970000000E+04  -0.2041189808E+02  -0.2041192231E+02   0.2422264152E-04   0.5364473727E+03
   0.1980000000E+04  -0.2041189811E+02  -0.2041193589E+02   0.3778490462E-04   0.5338715729E+03
   0.1990000000E+04  -0.2041189812E+02  -0.2041195240E+02   0.5427838055E-04   0.5313736138E+03
   0.2000000000E+04  -0.2041189817E+02  -0.2041197184E+02   0.7366377786E-04   0.5289614201E+03
   0.2010000000E+04  -0.2041189824E+02  -0.2041199414E+02   0.9590525789E-04   0.5266426476E+03
   0.2020000000E+04  -0.2041189825E+02  -0.2041201916E+02   0.1209173750E-03   0.5244245355E+03
   0.2030000000E+04  -0.2041189825E+02  -0.2041204686E+02   0.1486105429E-03   0.5223139037E+03
   0.2040000000E+04  -0.2041189826E+02  -0.2041207715E+02   0.1788948361E-03   0.5203171617E+03
   0.2050000000E+04  -0.2041189826E+02  -0.2041210994E+02   0.2116723000E-03   0.5184402948E+03
   0.2060000000E+04  -0.2041189827E+02  -0.2041214511E+02   0.2468363268E-03   0.5166888467E+03
   0.2070000000E+04  -0.2041189828E+02  -0.2041218255E+02   0.2842719694E-03   0.5150679061E+03
   0.2080000000E+04  -0.2041189829E+02  -0.2041222214E+02   0.3238561832E-03   0.5135820921E+03
   0.2090000000E+04  -0.2041189830E+02  -0.2041226375E+02   0.3654580705E-03   0.5122355423E+03
   0.2100000000E+04  -0.2041189831E+02  -0.2041230724E+02   0.4089392132E-03   0.5110319016E+03
