 #-------------------------------------------------------
 # String Path iteration  =                    21
 # String Interpolator    =                     1
 # nbeads                 =                    20
 # step Size              =    5.0000000000000010E-002
 # convergence            =    2.3329843117073864E-002
 # convergence tol (Xrms) =    1.0000000000000000E-004
 #-------------------------------------------------------
   0.0000000000000000       -92.907620421961809     
   5.2631578947368418E-002  -92.904986361989529     
  0.10526315789473684       -92.897424456622403     
  0.15789473684210525       -92.886024490570676     
  0.21052631578947367       -92.871971588218031     
  0.26315789473684209       -92.855306340750019     
  0.31578947368421051       -92.836185254863693     
  0.36842105263157893       -92.816775078685041     
  0.42105263157894735       -92.801765407805348     
  0.47368421052631576       -92.795350509372525     
  0.52631578947368418       -92.798863590772697     
  0.57894736842105265       -92.810449833294996     
  0.63157894736842102       -92.826508645408168     
  0.68421052631578949       -92.842489734692322     
  0.73684210526315785       -92.855545158895936     
  0.78947368421052633       -92.865162854659701     
  0.84210526315789469       -92.872221577510373     
  0.89473684210526316       -92.877724637368075     
  0.94736842105263153       -92.881704751291835     
   1.0000000000000000       -92.882721525090830     
