   0.5000000000E+02  -0.3313029856E+02  -0.3329875106E+02   0.3852512769E-01   0.1299273776E+00  -0.1456608689E+02   0.1587200867E+03  -0.1231267197E+02   0.1362175639E+03  -0.3329875106E+02   0.0000000000E+00  -0.3313029856E+02   0.0000000000E+00   0.2734610538E+04   0.0000000000E+00
   0.1000000000E+03  -0.3313041783E+02  -0.3332911084E+02   0.5151918703E-01   0.1471738299E+00  -0.1452179989E+02   0.1585142973E+03  -0.1229764439E+02   0.1359419663E+03  -0.3331393095E+02   0.2304290654E-03  -0.3313035819E+02   0.3556351658E-08   0.2832184303E+04   0.0000000000E+00
   0.1500000000E+03  -0.3313038994E+02  -0.3334506325E+02   0.5211075334E-01   0.1625625521E+00  -0.1462118784E+02   0.1581666318E+03  -0.1226503318E+02   0.1356880110E+03  -0.3332430838E+02   0.3690015233E-03  -0.3313036877E+02   0.2594561010E-08   0.2975413130E+04   0.0000000000E+00
   0.2000000000E+03  -0.3313039466E+02  -0.3335631034E+02   0.5333907266E-01   0.1725765989E+00  -0.1449190784E+02   0.1580937103E+03  -0.1225762472E+02   0.1354769339E+03  -0.3333230887E+02   0.4687745745E-03  -0.3313037525E+02   0.2072283678E-08   0.3116659733E+04   0.0000000000E+00
   0.2500000000E+03  -0.3313039909E+02  -0.3335877314E+02   0.5506360035E-01   0.1733104511E+00  -0.1446712581E+02   0.1579737606E+03  -0.1224557636E+02   0.1353335924E+03  -0.3333760173E+02   0.4870768960E-03  -0.3313038002E+02   0.1748730938E-08   0.3222519618E+04   0.0000000000E+00
   0.3000000000E+03  -0.3313038503E+02  -0.3334856598E+02   0.5101683509E-01   0.1671641148E+00  -0.1446697799E+02   0.1578837480E+03  -0.1223642632E+02   0.1352564975E+03  -0.3333942910E+02   0.4225939306E-03  -0.3313038085E+02   0.1460875865E-08   0.3281883215E+04   0.0000000000E+00
   0.3500000000E+03  -0.3313039206E+02  -0.3334356498E+02   0.5459469607E-01   0.1585782195E+00  -0.1450432791E+02   0.1578306302E+03  -0.1223350997E+02   0.1352466499E+03  -0.3334001994E+02   0.3643179180E-03  -0.3313038245E+02   0.1267380867E-08   0.3301472957E+04   0.0000000000E+00
   0.4000000000E+03  -0.3313039295E+02  -0.3334029499E+02   0.5809362771E-01   0.1518084070E+00  -0.1452167144E+02   0.1578535532E+03  -0.1223286789E+02   0.1352904253E+03  -0.3334005432E+02   0.3187864522E-03  -0.3313038377E+02   0.1121634341E-08   0.3295563473E+04   0.0000000000E+00
   0.4500000000E+03  -0.3313039406E+02  -0.3333901553E+02   0.5961723677E-01   0.1490042389E+00  -0.1454343290E+02   0.1579213894E+03  -0.1223192076E+02   0.1353815823E+03  -0.3333993890E+02   0.2834723118E-03  -0.3313038491E+02   0.1007492756E-08   0.3280325508E+04   0.0000000000E+00
   0.5000000000E+03  -0.3313040164E+02  -0.3334112508E+02   0.6122137891E-01   0.1495020596E+00  -0.1453851264E+02   0.1580738210E+03  -0.1223574085E+02   0.1355257674E+03  -0.3334005752E+02   0.2552517117E-03  -0.3313038658E+02   0.9315499483E-09   0.3266168865E+04   0.0000000000E+00
   0.5500000000E+03  -0.3313039704E+02  -0.3333963389E+02   0.5695344010E-01   0.1522834035E+00  -0.1461180909E+02   0.1582017196E+03  -0.1223893670E+02   0.1357274298E+03  -0.3334001901E+02   0.2320618423E-03  -0.3313038753E+02   0.8560618880E-09   0.3258111596E+04   0.0000000000E+00
   0.6000000000E+03  -0.3313039844E+02  -0.3334001857E+02   0.5391792260E-01   0.1557021995E+00  -0.1459056367E+02   0.1584799706E+03  -0.1225880831E+02   0.1359777883E+03  -0.3334001897E+02   0.2127233552E-03  -0.3313038844E+02   0.7937615010E-09   0.3257131518E+04   0.0000000000E+00
   0.6500000000E+03  -0.3313040032E+02  -0.3334397380E+02   0.5549234671E-01   0.1580811357E+00  -0.1453670681E+02   0.1588367867E+03  -0.1228414393E+02   0.1362688497E+03  -0.3334032319E+02   0.1974706020E-03  -0.3313038936E+02   0.7423750503E-09   0.3261005593E+04   0.0000000000E+00
   0.7000000000E+03  -0.3313040989E+02  -0.3334603189E+02   0.5675371001E-01   0.1588682906E+00  -0.1453996265E+02   0.1591580746E+03  -0.1230220290E+02   0.1365856640E+03  -0.3334073095E+02   0.1855270955E-03  -0.3313039082E+02   0.7173639460E-09   0.3266549948E+04   0.0000000000E+00
   0.7500000000E+03  -0.3313039909E+02  -0.3334539580E+02   0.5513223261E-01   0.1598644702E+00  -0.1464067116E+02   0.1593923040E+03  -0.1231559271E+02   0.1369169766E+03  -0.3334104194E+02   0.1745126260E-03  -0.3313039137E+02   0.6734808267E-09   0.3272300191E+04   0.0000000000E+00
   0.8000000000E+03  -0.3313041828E+02  -0.3335396120E+02   0.6086055122E-01   0.1626823684E+00  -0.1477381404E+02   0.1596128042E+03  -0.1232692547E+02   0.1372584350E+03  -0.3334184940E+02   0.1733853012E-03  -0.3313039306E+02   0.6739355740E-09   0.3279945211E+04   0.0000000000E+00
   0.8500000000E+03  -0.3313040322E+02  -0.3335530816E+02   0.5831231569E-01   0.1665926232E+00  -0.1490919225E+02   0.1598287726E+03  -0.1233778356E+02   0.1376049764E+03  -0.3334264109E+02   0.1732145793E-03  -0.3313039365E+02   0.6398295227E-09   0.3290975494E+04   0.0000000000E+00
   0.9000000000E+03  -0.3313041734E+02  -0.3336393497E+02   0.6178725201E-01   0.1717303799E+00  -0.1485741909E+02   0.1602380167E+03  -0.1236667129E+02   0.1379447472E+03  -0.3334382408E+02   0.1873825991E-03  -0.3313039497E+02   0.6339178071E-09   0.3306014080E+04   0.0000000000E+00
