   0.9000000000E+03  -0.3349450344E+02  -0.3352145171E+02   0.5322132604E-02   0.2162613575E-01  -0.1535612681E+02   0.1677908302E+03  -0.1264320975E+02   0.1457515763E+03  -0.3352405433E+02   0.1175185178E-03  -0.3349450463E+02   0.2728484105E-11   0.5116614357E+03   0.0000000000E+00
   0.9500000000E+03  -0.3349450486E+02  -0.3351944876E+02   0.5522770022E-02   0.1942113714E-01  -0.1536322099E+02   0.1678411145E+03  -0.1264710642E+02   0.1458097240E+03  -0.3352381193E+02   0.1123909549E-03  -0.3349450464E+02   0.2955857781E-11   0.5073707854E+03   0.0000000000E+00
   0.1000000000E+04  -0.3349450600E+02  -0.3351812644E+02   0.6237675965E-02   0.1738276498E-01  -0.1537793203E+02   0.1679365435E+03  -0.1265366223E+02   0.1459191098E+03  -0.3352352765E+02   0.1083068350E-03  -0.3349450471E+02   0.2046363079E-11   0.5012724820E+03   0.0000000000E+00
   0.1050000000E+04  -0.3349450480E+02  -0.3351589009E+02   0.5453337383E-02   0.1593195045E-01  -0.1539298851E+02   0.1680736512E+03  -0.1266316737E+02   0.1460704991E+03  -0.3352316396E+02   0.1057948275E-03  -0.3349450471E+02   0.2273736754E-11   0.4939860565E+03   0.0000000000E+00
   0.1100000000E+04  -0.3349450240E+02  -0.3351460945E+02   0.4559737911E-02   0.1554731753E-01  -0.1539876158E+02   0.1682555965E+03  -0.1267531217E+02   0.1462556562E+03  -0.3352277512E+02   0.1041611174E-03  -0.3349450461E+02   0.2273736754E-11   0.4865217933E+03   0.0000000000E+00
   0.1150000000E+04  -0.3349450391E+02  -0.3351690147E+02   0.6081259552E-02   0.1631630007E-01  -0.1540945696E+02   0.1684619427E+03  -0.1268805994E+02   0.1464663782E+03  -0.3352251974E+02   0.1010671431E-03  -0.3349450458E+02   0.2273736754E-11   0.4799326559E+03   0.0000000000E+00
   0.1200000000E+04  -0.3349450629E+02  -0.3352103918E+02   0.8660531521E-02   0.1787236103E-01  -0.1542174609E+02   0.1686858741E+03  -0.1270097516E+02   0.1466943792E+03  -0.3352245805E+02   0.9694354162E-04  -0.3349450465E+02   0.2273736754E-11   0.4749713284E+03   0.0000000000E+00
   0.1250000000E+04  -0.3349450718E+02  -0.3352360132E+02   0.9405143086E-02   0.1968899653E-01  -0.1544628075E+02   0.1689069828E+03  -0.1271296488E+02   0.1469336689E+03  -0.3352250378E+02   0.9311599183E-04  -0.3349450475E+02   0.1818989404E-11   0.4718920562E+03   0.0000000000E+00
   0.1300000000E+04  -0.3349450592E+02  -0.3352369645E+02   0.7864091257E-02   0.2132643719E-01  -0.1545787074E+02   0.1691431438E+03  -0.1272659726E+02   0.1471770164E+03  -0.3352254965E+02   0.8958721287E-04  -0.3349450480E+02   0.1818989404E-11   0.4704319818E+03   0.0000000000E+00
   0.1350000000E+04  -0.3349450454E+02  -0.3352310275E+02   0.5991135399E-02   0.2260707096E-01  -0.1547610961E+02   0.1693692556E+03  -0.1273944920E+02   0.1474178995E+03  -0.3352257014E+02   0.8628007845E-04  -0.3349450479E+02   0.1591615728E-11   0.4702083852E+03   0.0000000000E+00
